feature,pfi,run,county
risk_mentions_rate,0.07791700526023759,57,Kern
AQI_PM25,0.03991168776512932,57,Kern
cv_mentions_rate,0.03136114635248777,57,Kern
EARTHQUAKE_Total,0.027891783932838976,57,Kern
PRECIP,0.01811666743341478,57,Kern
AQI_PM10,-0.016576513929764725,57,Kern
WIND_AvgMPH,-0.027658472135959067,57,Kern
WIND_RunMiles,-0.05132238827234298,57,Kern
Num_Articles,-0.08541337428150886,57,Kern
AQI_PM10,0.11266261917086884,58,Kern
PRECIP,0.10234219465965877,58,Kern
risk_mentions_rate,0.02925706483229007,58,Kern
cv_mentions_rate,0.011327166079104778,58,Kern
PESTICIDE_Total,0.0010814277909488856,58,Kern
EARTHQUAKE_Total,0.0,58,Kern
WIND_AvgMPH,-0.033742146275973384,58,Kern
WIND_RunMiles,-0.03869914169540345,58,Kern
AQI_PM25,-0.0851000930412481,58,Kern
Num_Articles,-0.14193572515036107,58,Kern
AQI_PM10,0.07375941431805844,59,Kern
cv_mentions_rate,0.04711270613422669,59,Kern
EARTHQUAKE_Total,0.03379341465357377,59,Kern
PRECIP,0.029596291804148578,59,Kern
risk_mentions_rate,0.022827150669286977,59,Kern
PESTICIDE_Total,0.020135745715113562,59,Kern
WIND_RunMiles,-0.027484789837230295,59,Kern
WIND_AvgMPH,-0.06635974066753558,59,Kern
AQI_PM25,-0.09155874793505697,59,Kern
Num_Articles,-0.11642781444130074,59,Kern
AQI_PM10,0.07760254361981778,60,Kern
EARTHQUAKE_Total,0.04381552453671611,60,Kern
PESTICIDE_Total,0.04318600122708105,60,Kern
risk_mentions_rate,0.04012153536169538,60,Kern
cv_mentions_rate,0.02616007520671304,60,Kern
PRECIP,0.009242660124347712,60,Kern
Num_Articles,-0.02871821757591031,60,Kern
AQI_PM25,-0.03467883161675889,60,Kern
WIND_AvgMPH,-0.04847787552279714,60,Kern
WIND_RunMiles,-0.05126901053873867,60,Kern
AQI_PM10,0.15514201471894262,61,Kern
PESTICIDE_Total,0.05081538495792792,61,Kern
cv_mentions_rate,0.03592654630445202,61,Kern
risk_mentions_rate,0.02687743355205996,61,Kern
PRECIP,0.025633476279061096,61,Kern
EARTHQUAKE_Total,-0.007659033796626691,61,Kern
WIND_AvgMPH,-0.04591070356256749,61,Kern
AQI_PM25,-0.0557868261868138,61,Kern
WIND_RunMiles,-0.08192846404787457,61,Kern
Num_Articles,-0.10369696460040229,61,Kern
AQI_PM10,0.07442520698797339,62,Kern
cv_mentions_rate,0.0427319964867976,62,Kern
PESTICIDE_Total,0.03287333145969884,62,Kern
EARTHQUAKE_Total,-0.0029013955624926924,62,Kern
PRECIP,-0.006208480975515185,62,Kern
risk_mentions_rate,-0.013383958368818005,62,Kern
AQI_PM25,-0.020664642018029977,62,Kern
Num_Articles,-0.043759607525141964,62,Kern
WIND_AvgMPH,-0.06024518070370677,62,Kern
WIND_RunMiles,-0.0695930827390151,62,Kern
risk_mentions_rate,0.07862149999774176,63,Kern
AQI_PM25,0.04007320895755062,63,Kern
WIND_AvgMPH,0.02820865799946609,63,Kern
PESTICIDE_Total,0.024868251243594874,63,Kern
EARTHQUAKE_Total,0.02051671221864948,63,Kern
PRECIP,0.014857887590374486,63,Kern
AQI_PM10,0.014060922774334572,63,Kern
WIND_RunMiles,0.012759541976783473,63,Kern
cv_mentions_rate,-0.01779137458052521,63,Kern
Num_Articles,-0.10447563355705414,63,Kern
AQI_PM10,0.25088623554587297,64,Kern
PRECIP,0.04527914987633608,64,Kern
cv_mentions_rate,0.02898712902039935,64,Kern
EARTHQUAKE_Total,0.002465448703810269,64,Kern
risk_mentions_rate,-0.001156613592163458,64,Kern
WIND_RunMiles,-0.038160053669632765,64,Kern
PESTICIDE_Total,-0.039405512073302895,64,Kern
WIND_AvgMPH,-0.05328724503594956,64,Kern
AQI_PM25,-0.10464680394527898,64,Kern
Num_Articles,-0.2683899393446973,64,Kern
AQI_PM10,0.11995625556851452,65,Kern
risk_mentions_rate,0.050621029563145514,65,Kern
cv_mentions_rate,0.03214406456412405,65,Kern
PESTICIDE_Total,0.030174171873069366,65,Kern
PRECIP,0.018825850168526115,65,Kern
EARTHQUAKE_Total,0.00667500896923523,65,Kern
AQI_PM25,-0.03937934196841458,65,Kern
WIND_RunMiles,-0.061038962605673375,65,Kern
WIND_AvgMPH,-0.07043326679852141,65,Kern
Num_Articles,-0.08183353371081176,65,Kern
cv_mentions_rate,0.1435745150052185,66,Kern
AQI_PM10,0.07684222018889303,66,Kern
AQI_PM25,0.06112435833970703,66,Kern
EARTHQUAKE_Total,0.03814201878323614,66,Kern
risk_mentions_rate,0.010556794598909292,66,Kern
PESTICIDE_Total,0.008877037880403393,66,Kern
PRECIP,0.005603672031775364,66,Kern
WIND_RunMiles,-0.01531897475488031,66,Kern
WIND_AvgMPH,-0.017489547939165406,66,Kern
Num_Articles,-0.07703978900408928,66,Kern
AQI_PM10,0.11034954067717084,67,Kern
risk_mentions_rate,0.07867642146155451,67,Kern
AQI_PM25,0.06574829284951844,67,Kern
cv_mentions_rate,0.035737779171327255,67,Kern
WIND_RunMiles,-0.0015838931288562619,67,Kern
PESTICIDE_Total,-0.0021557455422867577,67,Kern
EARTHQUAKE_Total,-0.010661967519168536,67,Kern
WIND_AvgMPH,-0.01413879936443918,67,Kern
PRECIP,-0.025629390084005,67,Kern
Num_Articles,-0.05987705989363046,67,Kern
PESTICIDE_Total,0.14070134371874687,68,Kern
AQI_PM10,0.12010801858285974,68,Kern
cv_mentions_rate,0.09668359593330023,68,Kern
AQI_PM25,0.07085345115883573,68,Kern
PRECIP,0.02259631180034255,68,Kern
EARTHQUAKE_Total,0.01523594109021481,68,Kern
risk_mentions_rate,-0.002068697021911259,68,Kern
WIND_RunMiles,-0.01688453734797163,68,Kern
WIND_AvgMPH,-0.06302827676279615,68,Kern
Num_Articles,-0.1074287548774493,68,Kern
AQI_PM10,0.08268755455556409,69,Kern
PRECIP,0.037230911829223334,69,Kern
risk_mentions_rate,0.01868216633389802,69,Kern
cv_mentions_rate,0.014310187471938962,69,Kern
EARTHQUAKE_Total,0.0025376941688664,69,Kern
AQI_PM25,0.0005606977754831766,69,Kern
WIND_AvgMPH,-0.013972418415407417,69,Kern
PESTICIDE_Total,-0.0330453264941481,69,Kern
WIND_RunMiles,-0.060196371579556984,69,Kern
Num_Articles,-0.10126756963466088,69,Kern
AQI_PM10,0.15227177358039545,70,Kern
cv_mentions_rate,0.0657978234555544,70,Kern
PRECIP,0.02548250235692906,70,Kern
EARTHQUAKE_Total,-0.00019949813977804265,70,Kern
risk_mentions_rate,-0.015562793911647166,70,Kern
PESTICIDE_Total,-0.027829851411470652,70,Kern
WIND_RunMiles,-0.035075678523352916,70,Kern
Num_Articles,-0.04700126513535319,70,Kern
WIND_AvgMPH,-0.10338742952655033,70,Kern
AQI_PM25,-0.17887655119819212,70,Kern
AQI_PM10,0.10798179956733922,71,Kern
AQI_PM25,0.09409408666918873,71,Kern
risk_mentions_rate,0.09201456872714975,71,Kern
PRECIP,0.03361338493840049,71,Kern
EARTHQUAKE_Total,0.002067555614030936,71,Kern
cv_mentions_rate,-0.0038900436647656966,71,Kern
PESTICIDE_Total,-0.012902830374796614,71,Kern
WIND_AvgMPH,-0.044935178767145034,71,Kern
WIND_RunMiles,-0.0461290573028999,71,Kern
Num_Articles,-0.09660282938412268,71,Kern
AQI_PM10,0.12413226664536109,72,Kern
AQI_PM25,0.07031480160416353,72,Kern
cv_mentions_rate,0.05027525519373949,72,Kern
EARTHQUAKE_Total,0.04836783180703913,72,Kern
risk_mentions_rate,0.04751164551104431,72,Kern
PRECIP,0.027479092649774495,72,Kern
Num_Articles,-0.03431787813650328,72,Kern
WIND_RunMiles,-0.04705560504675094,72,Kern
PESTICIDE_Total,-0.06338623370367036,72,Kern
WIND_AvgMPH,-0.09890083048026782,72,Kern
AQI_PM25,0.10715087554727881,73,Kern
PESTICIDE_Total,0.09805889672965379,73,Kern
risk_mentions_rate,0.056127207319098926,73,Kern
PRECIP,0.04346544403893704,73,Kern
Num_Articles,0.018681167800902065,73,Kern
AQI_PM10,0.006901138226103942,73,Kern
WIND_AvgMPH,0.004411427445883298,73,Kern
EARTHQUAKE_Total,0.0,73,Kern
cv_mentions_rate,-0.004966202387344132,73,Kern
WIND_RunMiles,-0.032102986983806925,73,Kern
AQI_PM10,0.11063782914979947,74,Kern
PESTICIDE_Total,0.10553314127298863,74,Kern
risk_mentions_rate,0.089475064019922,74,Kern
cv_mentions_rate,0.07161880788701525,74,Kern
PRECIP,0.06476127930236264,74,Kern
EARTHQUAKE_Total,0.0025319639681937733,74,Kern
WIND_RunMiles,-0.014442200553157425,74,Kern
WIND_AvgMPH,-0.02440939430404615,74,Kern
AQI_PM25,-0.046398779861603956,74,Kern
Num_Articles,-0.10906460470029705,74,Kern
AQI_PM25,0.10196642068556849,75,Kern
risk_mentions_rate,0.09640964568617688,75,Kern
PESTICIDE_Total,0.08768545289383706,75,Kern
AQI_PM10,0.058042890136402514,75,Kern
EARTHQUAKE_Total,0.032613422139066595,75,Kern
PRECIP,-0.0062262745466265534,75,Kern
WIND_RunMiles,-0.006882224481410071,75,Kern
cv_mentions_rate,-0.012310088378168826,75,Kern
Num_Articles,-0.027110679256631187,75,Kern
WIND_AvgMPH,-0.030967197276840053,75,Kern
AQI_PM25,0.14822895474263026,76,Kern
AQI_PM10,0.07220034843781747,76,Kern
risk_mentions_rate,0.05808140439200837,76,Kern
PESTICIDE_Total,0.048941483150329035,76,Kern
EARTHQUAKE_Total,0.040674888029346434,76,Kern
cv_mentions_rate,0.036737735681421746,76,Kern
PRECIP,-0.017856960532657395,76,Kern
WIND_RunMiles,-0.02413194481732056,76,Kern
WIND_AvgMPH,-0.04920640279527844,76,Kern
Num_Articles,-0.09582390528136076,76,Kern
PESTICIDE_Total,0.14842813758720397,77,Kern
cv_mentions_rate,0.12229726614789671,77,Kern
AQI_PM25,0.11827960996052445,77,Kern
AQI_PM10,0.10005387746835326,77,Kern
EARTHQUAKE_Total,0.05534436262440623,77,Kern
WIND_AvgMPH,0.0027049614592301596,77,Kern
risk_mentions_rate,-0.0211649561254752,77,Kern
WIND_RunMiles,-0.025863947893786432,77,Kern
Num_Articles,-0.03145263998742759,77,Kern
PRECIP,-0.03569211363846986,77,Kern
AQI_PM10,0.12246742702867958,78,Kern
cv_mentions_rate,0.10039738481990884,78,Kern
PESTICIDE_Total,0.06438192130805659,78,Kern
risk_mentions_rate,0.04981578119795088,78,Kern
Num_Articles,0.02249435775310421,78,Kern
PRECIP,0.011654244603701958,78,Kern
WIND_RunMiles,0.010866468054201717,78,Kern
EARTHQUAKE_Total,0.0,78,Kern
WIND_AvgMPH,-0.026001154024186734,78,Kern
AQI_PM25,-0.13368968912048235,78,Kern
AQI_PM10,0.19079654815172242,79,Kern
risk_mentions_rate,0.08375946146164115,79,Kern
PRECIP,0.053849377068543425,79,Kern
EARTHQUAKE_Total,0.04946341787330777,79,Kern
cv_mentions_rate,0.003696503313658228,79,Kern
PESTICIDE_Total,-0.020426093295703107,79,Kern
Num_Articles,-0.037346961338879825,79,Kern
WIND_AvgMPH,-0.052610503008126974,79,Kern
WIND_RunMiles,-0.06186679609003609,79,Kern
AQI_PM25,-0.23664234280471624,79,Kern
AQI_PM10,0.1060152266245214,80,Kern
risk_mentions_rate,0.08274931563080862,80,Kern
cv_mentions_rate,0.05893905634577207,80,Kern
EARTHQUAKE_Total,0.02718128750538712,80,Kern
PRECIP,0.011765462316690067,80,Kern
WIND_RunMiles,0.0038466215750354027,80,Kern
PESTICIDE_Total,0.0015047452843597875,80,Kern
WIND_AvgMPH,-0.0010468368375952108,80,Kern
Num_Articles,-0.05768923171438295,80,Kern
AQI_PM25,-0.12435353119331055,80,Kern
AQI_PM10,0.1338052447356225,81,Kern
PRECIP,0.10218884905494341,81,Kern
risk_mentions_rate,0.03638829602496674,81,Kern
cv_mentions_rate,0.01201015468944655,81,Kern
EARTHQUAKE_Total,-0.002562266872436658,81,Kern
WIND_RunMiles,-0.020584235404873752,81,Kern
PESTICIDE_Total,-0.0608143935024541,81,Kern
WIND_AvgMPH,-0.06484220419585873,81,Kern
Num_Articles,-0.07115224818688703,81,Kern
AQI_PM25,-0.10435326312167781,81,Kern
AQI_PM25,0.15244066520455418,82,Kern
PESTICIDE_Total,0.1193079278657933,82,Kern
AQI_PM10,0.06413214117305516,82,Kern
risk_mentions_rate,0.060331499294140944,82,Kern
EARTHQUAKE_Total,0.048178644522155145,82,Kern
WIND_RunMiles,0.003286315346619495,82,Kern
PRECIP,-0.003726093043146028,82,Kern
cv_mentions_rate,-0.010713161601936971,82,Kern
Num_Articles,-0.03086981629872998,82,Kern
WIND_AvgMPH,-0.04506416340087793,82,Kern
AQI_PM10,0.1491451299897748,83,Kern
risk_mentions_rate,0.129752804615196,83,Kern
PESTICIDE_Total,0.08882339172255321,83,Kern
AQI_PM25,0.04157303284716324,83,Kern
PRECIP,0.04122780830723477,83,Kern
cv_mentions_rate,0.013737543315124334,83,Kern
EARTHQUAKE_Total,0.0060659902151921075,83,Kern
Num_Articles,0.00585300932994548,83,Kern
WIND_AvgMPH,-0.022585939472809125,83,Kern
WIND_RunMiles,-0.026040118059451167,83,Kern
cv_mentions_rate,0.10573570551895817,84,Kern
risk_mentions_rate,0.06332165988117844,84,Kern
EARTHQUAKE_Total,0.05663072550633341,84,Kern
PESTICIDE_Total,0.03595382985838974,84,Kern
WIND_AvgMPH,0.02146967632710428,84,Kern
PRECIP,0.01913353981273358,84,Kern
AQI_PM10,0.011856909173954655,84,Kern
WIND_RunMiles,-0.016330482066643448,84,Kern
AQI_PM25,-0.02171804540073602,84,Kern
Num_Articles,-0.040463070776750265,84,Kern
cv_mentions_rate,0.14710307741464068,85,Kern
AQI_PM25,0.08836910389407526,85,Kern
risk_mentions_rate,0.06295179383848137,85,Kern
EARTHQUAKE_Total,0.057529973209190066,85,Kern
PESTICIDE_Total,0.047780144176806094,85,Kern
AQI_PM10,0.016540046316650625,85,Kern
WIND_AvgMPH,-0.02915672250360174,85,Kern
PRECIP,-0.032135980582777834,85,Kern
WIND_RunMiles,-0.03785315900676972,85,Kern
Num_Articles,-0.040743758571933186,85,Kern
AQI_PM10,0.1477572353228362,86,Kern
PESTICIDE_Total,0.06205283739524997,86,Kern
risk_mentions_rate,0.05118559215770452,86,Kern
EARTHQUAKE_Total,0.04974954868520404,86,Kern
cv_mentions_rate,0.032196468281803836,86,Kern
PRECIP,0.0003323411905776785,86,Kern
WIND_RunMiles,-0.03777693312811248,86,Kern
Num_Articles,-0.04598167053230001,86,Kern
WIND_AvgMPH,-0.047397961765988594,86,Kern
AQI_PM25,-0.08577788702190647,86,Kern
AQI_PM10,0.15475208500057236,87,Kern
AQI_PM25,0.07531090284282738,87,Kern
PESTICIDE_Total,0.0561661786172829,87,Kern
EARTHQUAKE_Total,0.041152779685034724,87,Kern
risk_mentions_rate,0.007506573620641999,87,Kern
cv_mentions_rate,-4.1679147750106615e-05,87,Kern
PRECIP,-0.023219321747964483,87,Kern
WIND_RunMiles,-0.052832304534599306,87,Kern
WIND_AvgMPH,-0.07988804159401325,87,Kern
Num_Articles,-0.12921027273474384,87,Kern
EARTHQUAKE_Total,0.03124499290423599,88,Kern
AQI_PM10,0.029526702580805586,88,Kern
PESTICIDE_Total,0.015089794874880713,88,Kern
PRECIP,0.013570728097364593,88,Kern
WIND_RunMiles,0.008221364567578049,88,Kern
risk_mentions_rate,0.00714469480053137,88,Kern
WIND_AvgMPH,0.0012285689040165693,88,Kern
cv_mentions_rate,-0.003095993209423331,88,Kern
Num_Articles,-0.06285118223714126,88,Kern
AQI_PM25,-0.12147384296937247,88,Kern
AQI_PM10,0.1314912331310582,89,Kern
PRECIP,0.019413845574341615,89,Kern
PESTICIDE_Total,0.013411393060387133,89,Kern
cv_mentions_rate,0.012162581909664072,89,Kern
risk_mentions_rate,0.0080361793368664,89,Kern
EARTHQUAKE_Total,0.004776454992743928,89,Kern
WIND_AvgMPH,-0.012014206400514371,89,Kern
AQI_PM25,-0.068450264026646,89,Kern
Num_Articles,-0.08316435519831389,89,Kern
WIND_RunMiles,-0.09112706151687483,89,Kern
AQI_PM10,0.08898991018700725,90,Kern
PESTICIDE_Total,0.053278167720610226,90,Kern
risk_mentions_rate,0.0458247332910679,90,Kern
AQI_PM25,0.010103422416573582,90,Kern
EARTHQUAKE_Total,-0.00161593581103886,90,Kern
PRECIP,-0.00255158875192657,90,Kern
cv_mentions_rate,-0.007279263805337055,90,Kern
WIND_AvgMPH,-0.010273899310390855,90,Kern
WIND_RunMiles,-0.03403111961499988,90,Kern
Num_Articles,-0.16723532316820178,90,Kern
AQI_PM10,0.11661494361528535,91,Kern
PESTICIDE_Total,0.08838448953764011,91,Kern
risk_mentions_rate,0.051971295439091236,91,Kern
EARTHQUAKE_Total,0.03503690618818123,91,Kern
AQI_PM25,0.014278443985869471,91,Kern
WIND_RunMiles,0.0075794709375912594,91,Kern
PRECIP,0.003798263561397841,91,Kern
cv_mentions_rate,-0.014999777493339861,91,Kern
Num_Articles,-0.07272836327888282,91,Kern
WIND_AvgMPH,-0.07931457883595927,91,Kern
PESTICIDE_Total,0.1387268304213965,92,Kern
AQI_PM10,0.10241058494049043,92,Kern
cv_mentions_rate,0.06612144244412799,92,Kern
EARTHQUAKE_Total,0.056792521782546124,92,Kern
AQI_PM25,0.026292114447425685,92,Kern
PRECIP,0.011829492917000417,92,Kern
risk_mentions_rate,-0.0010629735014224262,92,Kern
WIND_RunMiles,-0.01741054206058007,92,Kern
WIND_AvgMPH,-0.04821224501974619,92,Kern
Num_Articles,-0.051468155697129925,92,Kern
WIND_RunMiles,0.051097142733512735,93,Kern
EARTHQUAKE_Total,0.03856277910471417,93,Kern
risk_mentions_rate,0.0361247449526213,93,Kern
AQI_PM10,0.02827779481656134,93,Kern
AQI_PM25,0.021681403250478293,93,Kern
WIND_AvgMPH,0.01745280623828538,93,Kern
PESTICIDE_Total,0.012064091973938207,93,Kern
cv_mentions_rate,0.006291042224570442,93,Kern
PRECIP,-0.0031932168951933626,93,Kern
Num_Articles,-0.19215523481079733,93,Kern
AQI_PM10,0.10474811158130537,94,Kern
risk_mentions_rate,0.05877542909875988,94,Kern
PESTICIDE_Total,0.03638299845799331,94,Kern
EARTHQUAKE_Total,0.008193589783173638,94,Kern
PRECIP,0.007069445142445452,94,Kern
WIND_AvgMPH,-0.005977095836113389,94,Kern
cv_mentions_rate,-0.011654603698217136,94,Kern
AQI_PM25,-0.05262028514771577,94,Kern
Num_Articles,-0.06638620078246305,94,Kern
WIND_RunMiles,-0.08479994280387537,94,Kern
AQI_PM10,0.0762755204257266,95,Kern
PESTICIDE_Total,0.06546195330961557,95,Kern
EARTHQUAKE_Total,0.04643321428665437,95,Kern
cv_mentions_rate,0.039263413454422025,95,Kern
risk_mentions_rate,0.03405093391755443,95,Kern
Num_Articles,0.02790146225372092,95,Kern
AQI_PM25,0.005863075306029197,95,Kern
PRECIP,-0.016311062111341146,95,Kern
WIND_RunMiles,-0.028007373404450808,95,Kern
WIND_AvgMPH,-0.04414372866195432,95,Kern
AQI_PM25,0.12839293704624916,96,Kern
AQI_PM10,0.07868527779092921,96,Kern
risk_mentions_rate,0.05685612103668286,96,Kern
EARTHQUAKE_Total,0.042213738143027035,96,Kern
cv_mentions_rate,0.039543046659964776,96,Kern
PESTICIDE_Total,0.01653362904075989,96,Kern
Num_Articles,0.009694647218428887,96,Kern
WIND_AvgMPH,0.0003576520464051991,96,Kern
WIND_RunMiles,-0.0016235352671850056,96,Kern
PRECIP,-0.04563103139538183,96,Kern
PESTICIDE_Total,0.06355776608580788,97,Kern
risk_mentions_rate,0.04068529435185664,97,Kern
AQI_PM10,0.023385192842150238,97,Kern
PRECIP,0.022911874925038545,97,Kern
WIND_AvgMPH,0.020925686039529712,97,Kern
cv_mentions_rate,0.011546291364258887,97,Kern
EARTHQUAKE_Total,0.0,97,Kern
AQI_PM25,-0.0013012630101673084,97,Kern
WIND_RunMiles,-0.03685176115373756,97,Kern
Num_Articles,-0.10718959000966449,97,Kern
AQI_PM10,0.18552580782124295,98,Kern
risk_mentions_rate,0.07151210922960816,98,Kern
EARTHQUAKE_Total,0.026378232128912105,98,Kern
PRECIP,0.0045265211464160515,98,Kern
cv_mentions_rate,-0.006449449543481145,98,Kern
WIND_RunMiles,-0.030805484195368105,98,Kern
Num_Articles,-0.032329990831793665,98,Kern
PESTICIDE_Total,-0.03721425248018673,98,Kern
WIND_AvgMPH,-0.08226084961212854,98,Kern
AQI_PM25,-0.1347268196128265,98,Kern
risk_mentions_rate,0.07238196698160337,99,Kern
cv_mentions_rate,0.06695437043688757,99,Kern
PESTICIDE_Total,0.05582834809313436,99,Kern
AQI_PM10,0.020655205895849016,99,Kern
AQI_PM25,0.0028655092606482135,99,Kern
EARTHQUAKE_Total,9.718040284778517e-05,99,Kern
WIND_AvgMPH,-0.01284475491976711,99,Kern
PRECIP,-0.01906980299968436,99,Kern
WIND_RunMiles,-0.03095593705378541,99,Kern
Num_Articles,-0.056952399053466884,99,Kern
PESTICIDE_Total,0.06948299704760841,100,Kern
cv_mentions_rate,0.06131619854546044,100,Kern
AQI_PM10,0.04401952254800334,100,Kern
EARTHQUAKE_Total,0.02106241060066083,100,Kern
risk_mentions_rate,0.008605363058119764,100,Kern
AQI_PM25,-0.002989783797649026,100,Kern
PRECIP,-0.029999086312891943,100,Kern
WIND_AvgMPH,-0.03282669027980678,100,Kern
Num_Articles,-0.04106477166134037,100,Kern
WIND_RunMiles,-0.06516482558183145,100,Kern
