feature,pfi,run,county
FIRE_Acres_Burned,0.16483384979497068,24,Fresno
cv_mentions_rate,0.024150825086955263,24,Fresno
PESTICIDE_Total,0.015715505284533804,24,Fresno
AQI_PM25,0.012265516115653075,24,Fresno
PRECIP,0.011506053307137887,24,Fresno
EARTHQUAKE_Total,0.002188212160073588,24,Fresno
Num_Articles,-0.0018894962747060817,24,Fresno
AQI_PM10,-0.00860804636764484,24,Fresno
WIND_RunMiles,-0.054464131671293325,24,Fresno
risk_mentions_rate,-0.05708167055948349,24,Fresno
WIND_AvgMPH,-0.10744136124177756,24,Fresno
FIRE_Acres_Burned,0.24888036358021037,25,Fresno
EARTHQUAKE_Total,0.03049922653916759,25,Fresno
PESTICIDE_Total,0.02911012544869307,25,Fresno
PRECIP,0.026767694291306987,25,Fresno
cv_mentions_rate,0.01808150485398219,25,Fresno
AQI_PM25,0.013100916062317669,25,Fresno
AQI_PM10,-0.004059226516061665,25,Fresno
risk_mentions_rate,-0.006693026648680156,25,Fresno
WIND_RunMiles,-0.029415420083195143,25,Fresno
WIND_AvgMPH,-0.0704885321104502,25,Fresno
Num_Articles,-0.0863882043019239,25,Fresno
FIRE_Acres_Burned,0.1056819610730137,26,Fresno
PRECIP,0.03835030810128748,26,Fresno
EARTHQUAKE_Total,0.031290879824252604,26,Fresno
AQI_PM25,0.02433346644013895,26,Fresno
cv_mentions_rate,0.022550708939678976,26,Fresno
PESTICIDE_Total,0.010679191065493754,26,Fresno
AQI_PM10,0.001554510258688302,26,Fresno
risk_mentions_rate,-0.01818643691001215,26,Fresno
WIND_AvgMPH,-0.049141264184984434,26,Fresno
Num_Articles,-0.058398006606356356,26,Fresno
WIND_RunMiles,-0.08874948741672328,26,Fresno
FIRE_Acres_Burned,0.1159710770019588,27,Fresno
AQI_PM25,0.028799642343766585,27,Fresno
risk_mentions_rate,0.022386946654065654,27,Fresno
EARTHQUAKE_Total,0.02085601732479231,27,Fresno
cv_mentions_rate,0.016727603406635982,27,Fresno
PESTICIDE_Total,0.01453245307867218,27,Fresno
AQI_PM10,0.00823295313836675,27,Fresno
PRECIP,-0.01307963940815815,27,Fresno
WIND_RunMiles,-0.061032535300736324,27,Fresno
