seq_length,hidden_size,dropout,lr,batch_size,num_layers,train_rmse,test_rmse,rmse_gap,test_pred_std,test_actual_std,test_std_ratio
12,8,0.0,0.005,16,2,1.1928404569625854,0.38044482469558716,-0.8123956322669983,0.12539446353912354,0.3633994162082672,0.34505961745205155
12,64,0.0,0.005,4,2,0.7790741920471191,0.38090601563453674,-0.3981681764125824,0.05129760131239891,0.3633994162082672,0.14116038448174015
12,64,0.0,0.005,16,1,0.7520934343338013,0.3818412721157074,-0.37025216221809387,0.010099733248353004,0.3633994162082672,0.027792376096071558
12,64,0.4,0.001,16,2,1.7715400457382202,0.38253456354141235,-1.3890054821968079,0.04915232956409454,0.3633994162082672,0.13525704052294057
12,64,0.1,0.001,4,1,0.8768755793571472,0.38273006677627563,-0.4941455125808716,0.02624720335006714,0.3633994162082672,0.07222687263488792
12,16,0.2,0.0001,4,2,3.647223711013794,0.3830947279930115,-3.2641289830207825,0.0031387601047754288,0.3633994162082672,0.008637218346483472
12,8,0.3,0.0005,8,2,3.335099458694458,0.3832319676876068,-2.951867491006851,0.016738031059503555,0.3633994162082672,0.04605959809773291
12,64,0.2,0.005,16,2,2.5678489208221436,0.3857981264591217,-2.182050794363022,0.022382168099284172,0.3633994162082672,0.06159109536504254
12,64,0.0,0.005,8,1,1.2055304050445557,0.38675859570503235,-0.8187718093395233,0.06187528371810913,0.3633994162082672,0.17026797776320007
12,64,0.1,0.005,8,1,0.5069298148155212,0.3886481821537018,-0.11828163266181946,0.3959074318408966,0.3633994162082672,1.0894553325699312
12,8,0.3,0.005,16,1,1.4979841709136963,0.38870668411254883,-1.1092774868011475,0.10991695523262024,0.3633994162082672,0.30246871714737683
12,32,0.4,0.0005,4,2,1.507943868637085,0.39221569895744324,-1.1157281696796417,0.10403528064489365,0.3633994162082672,0.2862835656986036
12,32,0.4,0.001,4,2,2.050244092941284,0.3952883183956146,-1.6549557745456696,0.045663412660360336,0.3633994162082672,0.12565626311900913
12,32,0.4,0.0005,4,1,1.7196133136749268,0.3967250883579254,-1.3228882253170013,0.00317938975058496,0.3633994162082672,0.008749022724799386
12,16,0.3,0.001,4,2,2.5871169567108154,0.39929166436195374,-2.1878252923488617,0.011823202483355999,0.3633994162082672,0.032535006816246576
12,64,0.2,0.001,8,2,3.515068292617798,0.4010227918624878,-3.11404550075531,0.03989098221063614,0.3633994162082672,0.10977172893358278
12,64,0.4,0.0005,16,2,2.4280800819396973,0.4046483635902405,-2.023431718349457,0.055461376905441284,0.3633994162082672,0.15261823335911995
12,64,0.2,0.0001,16,2,3.739187240600586,0.40620991587638855,-3.3329773247241974,0.013989634811878204,0.3633994162082672,0.03849658031332837
12,64,0.4,0.0001,4,1,2.0055196285247803,0.4147585332393646,-1.5907610952854156,0.04524970054626465,0.3633994162082672,0.12451781298495997
12,32,0.2,0.001,4,1,1.1977050304412842,0.4157329797744751,-0.7819720506668091,0.09893113374710083,0.3633994162082672,0.27223800956907035
12,32,0.1,0.001,8,1,1.485599160194397,0.41717585921287537,-1.0684233009815216,0.17054452002048492,0.3633994162082672,0.46930323058841805
12,8,0.2,0.005,8,1,1.244209885597229,0.41738754510879517,-0.8268223404884338,0.07634732872247696,0.3633994162082672,0.2100920511075386
12,16,0.2,0.001,16,2,3.2577128410339355,0.41859716176986694,-2.8391156792640686,0.003874812740832567,0.3633994162082672,0.010662682899335975
12,8,0.4,0.0005,8,2,3.384225845336914,0.41956666111946106,-2.964659184217453,0.0016373207326978445,0.3633994162082672,0.004505567867394378
12,64,0.2,0.005,8,1,1.016025185585022,0.4209628105163574,-0.5950623750686646,0.2191362977027893,0.3633994162082672,0.6030177483202133
12,32,0.4,0.005,4,1,0.7676782011985779,0.4210734963417053,-0.34660470485687256,0.0704813301563263,0.3633994162082672,0.19395003682651174
12,16,0.4,0.001,16,2,2.4312920570373535,0.4215434789657593,-2.0097485780715942,0.11377660185098648,0.3633994162082672,0.31308966601580934
12,16,0.2,0.0001,16,1,3.8974037170410156,0.4260450005531311,-3.4713587164878845,0.12866540253162384,0.3633994162082672,0.3540605647475356
12,16,0.4,0.001,8,1,1.515485405921936,0.42620667815208435,-1.0892787277698517,0.06609030812978745,0.3633994162082672,0.18186685278522996
