seq_length,hidden_size,dropout,lr,batch_size,num_layers,train_rmse,test_rmse,rmse_gap,test_pred_std,test_actual_std,test_std_ratio,county
6,16,0.1,0.0001,4,1,2.493319666563682,0.8562185310466361,-1.637101135517046,0.4655907261779878,1.2611728899944863,0.3691727992821216,Fresno
6,32,0.3,0.0001,8,2,2.631989220116015,0.8743502850970934,-1.7576389350189217,0.6145162765920027,1.2611728899944863,0.4872577593978326,Fresno
6,16,0.3,0.0001,4,2,2.473599892272265,0.8746872462895173,-1.5989126459827476,0.4536195149771154,1.2611728899944863,0.359680673899594,Fresno
6,64,0.2,0.005,8,2,1.0672932416725092,0.8883973665392738,-0.1788958751332353,0.6515274277316099,1.2611728899944863,0.5166043711377734,Fresno
6,8,0.3,0.0005,6,1,1.8562608677029648,0.8908672570148574,-0.9653936106881073,0.7402894305989722,1.2611728899944863,0.586984890392156,Fresno
6,32,0.0,0.0001,6,1,2.552550380101306,0.8977392880341437,-1.6548110920671624,0.4343470153972873,1.2611728899944863,0.3443992642429748,Fresno
6,32,0.0,0.0001,8,2,2.560369524928109,0.8995863740847788,-1.6607831508433302,0.4633979122449246,1.2611728899944863,0.367434089268245,Fresno
6,64,0.3,0.005,6,1,1.0041710256354834,0.9074384049177228,-0.0967326207177607,0.5963299181564876,1.2611728899944863,0.4728375648473498,Fresno
6,32,0.3,0.0001,6,1,2.5308951001483244,0.9085683311136604,-1.622326769034664,0.4300188150508688,1.2611728899944863,0.3409673792248648,Fresno
6,32,0.2,0.0001,8,1,2.519923429080174,0.9185633621259656,-1.6013600669542083,0.3758222231613113,1.2611728899944863,0.2979942132778911,Fresno
6,8,0.4,0.0001,8,1,3.3634743054177307,0.9186784423847512,-2.44479586303298,0.5681463564757455,1.2611728899944863,0.4504904608901237,Fresno
6,32,0.2,0.0001,8,2,2.478286220232332,0.9264293848233875,-1.5518568354089446,0.3899463932698634,1.2611728899944863,0.3091934471185534,Fresno
6,32,0.1,0.0001,6,2,2.482721908152263,0.9273375168238016,-1.5553843913284613,0.3902496813550731,1.2611728899944863,0.3094339280927448,Fresno
6,16,0.1,0.005,6,2,0.6237092212626761,0.930509910047212,0.3068006887845358,0.4369295640857801,1.2611728899944863,0.3464469998936388,Fresno
6,8,0.4,0.005,4,2,0.9543409595615564,0.9352613539616096,-0.0190796055999468,0.5175862770951977,1.2611728899944863,0.4104007318912955,Fresno
6,32,0.1,0.0001,8,2,2.716439509076172,0.9414418206218096,-1.7749976884543623,0.394593838287615,1.2611728899944863,0.3128784652906233,Fresno
6,16,0.1,0.001,6,1,1.275787078000169,0.9431139442053892,-0.3326731337947799,0.3920551575050123,1.2611728899944863,0.3108655130596141,Fresno
6,32,0.1,0.0001,8,1,2.558542090188467,0.9441084537408316,-1.6144336364476355,0.3921394702357681,1.2611728899944863,0.3109323656945103,Fresno
6,8,0.2,0.0005,6,1,2.5466587505984872,0.9445776967924728,-1.6020810538060144,0.3967466994028037,1.2611728899944863,0.31458549620785,Fresno
6,8,0.4,0.0001,4,1,2.978065229518781,0.946681536474742,-2.031383693044039,0.4264258147668647,1.2611728899944863,0.338118443672484,Fresno
6,16,0.2,0.0001,6,2,2.654891032126512,0.9507349862499576,-1.7041560458765548,0.3576949370385235,1.2611728899944863,0.2836208579143239,Fresno
6,16,0.1,0.0001,8,2,2.8199794545755155,0.9534316169347598,-1.866547837640756,0.4458428320674963,1.2611728899944863,0.3535144432651461,Fresno
6,16,0.2,0.001,8,2,1.3480040794143926,0.9571369519292556,-0.3908671274851368,0.4338208363071926,1.2611728899944863,0.3439820501605368,Fresno
6,32,0.1,0.0001,6,1,2.426760640769271,0.9577546725490808,-1.46900596822019,0.3927961689135545,1.2611728899944863,0.3114530704154858,Fresno
6,32,0.3,0.0001,6,2,2.3140292966111504,0.9630039451627528,-1.351025351448398,0.4368743216580856,1.2611728899944863,0.3464031974712012,Fresno
6,64,0.1,0.005,6,1,0.9050107151142778,0.9632630788208304,0.0582523637065525,0.5659371668007811,1.2611728899944863,0.4487387663425394,Fresno
6,16,0.4,0.001,6,2,1.4388927023103897,0.9638295263108476,-0.475063175999542,0.5088667851870243,1.2611728899944863,0.4034869360292457,Fresno
6,32,0.3,0.005,8,1,0.82430657799533,0.9645079672985986,0.1402013893032685,0.5184541106052052,1.2611728899944863,0.4110888481019218,Fresno
6,32,0.0,0.0001,8,1,2.418536499250254,0.9657538218948516,-1.4527826773554025,0.3175705816930218,1.2611728899944863,0.2518057470252236,Fresno
6,64,0.2,0.005,6,1,1.0054091181530356,0.9664544044899562,-0.0389547136630793,0.5541891910048037,1.2611728899944863,0.4394236471473998,Fresno
