seq_length,hidden_size,dropout,lr,batch_size,num_layers,train_rmse,test_rmse,rmse_gap,test_pred_std,test_actual_std,test_std_ratio,county
12,64,0.3,0.001,6,1,1.1251133836039553,0.005209408916900135,-1.1199039746870552,0.3613029621482507,0.3633993146471748,0.9942312700810693,Fresno
12,8,0.0,0.005,4,2,0.7776535170141746,0.012247191349741888,-0.7654063256644328,0.3473124770760752,0.3633993146471748,0.9557323392678428,Fresno
12,64,0.1,0.001,8,1,1.5868685114455123,0.03622086395360303,-1.5506476474919093,0.3134911595384976,0.3633993146471748,0.8626630455890288,Fresno
12,16,0.1,0.001,4,1,0.9477253056320641,0.050004234377880354,-0.8977210712541838,0.37325182292264664,0.3633993146471748,1.0271120717028255,Fresno
12,64,0.3,0.005,8,2,0.5909031312687136,0.05029079142181474,-0.5406123398468989,0.32416791006643686,0.3633993146471748,0.8920432620550542,Fresno
12,16,0.1,0.001,8,1,1.3159094066389925,0.06854988511039285,-1.2473595215285995,0.2865680986315704,0.3633993146471748,0.7885763320984797,Fresno
12,64,0.2,0.001,6,1,1.1089093312073488,0.06864651583190295,-1.0402628153754458,0.2663783049049239,0.3633993146471748,0.7330181818409626,Fresno
12,16,0.2,0.005,8,2,0.6119965036691469,0.09268901395517642,-0.5193074897139704,0.3079220350167662,0.3633993146471748,0.8473379629670694,Fresno
12,64,0.1,0.001,6,1,1.0802657157172153,0.0946369380945171,-0.9856287776226982,0.36172289349691905,0.3633993146471748,0.9953868345847504,Fresno
12,16,0.0,0.001,8,1,0.7952358556396579,0.09780577162326537,-0.6974300840163925,0.24166963934435115,0.3633993146471748,0.6650250278512185,Fresno
12,32,0.2,0.0005,6,2,1.3105727773436053,0.09802527167207156,-1.2125475056715338,0.2287296454098886,0.3633993146471748,0.6294168320927153,Fresno
12,16,0.2,0.001,6,2,1.1365831101705832,0.1014270331753131,-1.0351560769952701,0.21997288024904035,0.3633993146471748,0.605320019556483,Fresno
12,32,0.3,0.0005,6,2,1.347242747449577,0.10508298985093135,-1.2421597575986456,0.299794861043887,0.3633993146471748,0.8249736555913939,Fresno
12,16,0.0,0.001,4,1,1.0469523521091617,0.1068129728228034,-0.9401393792863583,0.2864304369665539,0.3633993146471748,0.7881975155749809,Fresno
