seq_length,hidden_size,dropout,lr,batch_size,num_layers,train_rmse,test_rmse,rmse_gap,test_pred_std,test_actual_std,test_std_ratio
9,16,0.0,0.0001,16,2,10.322370529174805,1.4982386827468872,-8.824131846427917,0.21864387392997742,1.7517644166946411,0.12481351478900964
9,32,0.0,0.0001,4,1,7.711585998535156,1.4992345571517944,-6.212351441383362,1.5193963050842285,1.7517644166946411,0.8673519627434482
9,8,0.2,0.001,8,2,8.796265602111816,1.5074141025543213,-7.288851499557495,0.3029809594154358,1.7517644166946411,0.17295759437055053
9,16,0.4,0.0005,4,2,9.128998756408691,1.5391851663589478,-7.589813590049744,0.7648497819900513,1.7517644166946411,0.4366168045776535
9,32,0.1,0.0001,4,1,8.140379905700684,1.5450875759124756,-6.595292329788208,1.057913899421692,1.7517644166946411,0.6039133397959083
12,8,0.2,0.0005,16,1,10.516084671020508,1.5470471382141113,-8.969037532806396,0.21342961490154266,0.32116708159446716,0.6645438686989629
12,16,0.2,0.0001,4,1,11.059934616088867,1.5512573719024658,-9.508677244186401,0.441363126039505,0.32116708159446716,1.374247708850833
12,8,0.0,0.0005,8,2,9.812675476074219,1.5551179647445679,-8.25755751132965,0.03598261997103691,0.32116708159446716,0.1120370736390463
9,32,0.1,0.005,8,2,8.819554328918457,1.555677890777588,-7.263876438140869,0.5956130623817444,1.7517644166946411,0.3400075128284608
12,8,0.0,0.0001,4,2,10.215929985046387,1.563471794128418,-8.652458190917969,0.006489265710115433,0.32116708159446716,0.020205264119531812
9,8,0.3,0.0005,4,2,8.553346633911133,1.5644750595092773,-6.9888715744018555,0.25681018829345703,1.7517644166946411,0.14660087044011633
9,16,0.4,0.0005,8,2,6.801354885101318,1.5646167993545532,-5.236738085746765,0.7890602350234985,1.7517644166946411,0.4504374147023467
12,32,0.1,0.0001,16,1,10.270392417907715,1.5717380046844482,-8.698654413223267,0.18896083533763885,0.32116708159446716,0.5883567967162863
9,32,0.0,0.0001,8,1,9.963766098022461,1.5728341341018677,-8.390931963920593,0.4573100805282593,1.7517644166946411,0.2610568385623141
9,8,0.0,0.001,4,2,3.8457748889923096,1.5797548294067383,-2.2660200595855713,0.4793851971626282,1.7517644166946411,0.27365848546414
9,16,0.4,0.0001,8,1,10.681231498718262,1.5872743129730225,-9.09395718574524,0.15606459975242615,1.7517644166946411,0.08908994740679822
9,8,0.4,0.005,16,2,4.490996360778809,1.588383674621582,-2.9026126861572266,0.7860151529312134,1.7517644166946411,0.44869912040702653
12,32,0.3,0.0005,16,2,11.618142127990723,1.5910205841064453,-10.027121543884277,0.1496981829404831,0.32116708159446716,0.4661068693506539
9,8,0.1,0.0005,8,1,8.829410552978516,1.6006370782852173,-7.228773474693298,0.705883264541626,1.7517644166946411,0.4029555902691178
12,16,0.3,0.005,8,2,7.174592971801758,1.608189582824707,-5.566403388977051,0.28812530636787415,0.32116708159446716,0.8971196703517879
9,32,0.1,0.005,4,2,8.876670837402344,1.6082834005355835,-7.26838743686676,0.28098446130752563,1.7517644166946411,0.16040082709164052
9,64,0.4,0.0001,8,1,9.126751899719238,1.6109638214111328,-7.5157880783081055,0.8011345267295837,1.7517644166946411,0.45733006053475145
